5833.098798274974	8319.8225
5834.073410703973	8325.78
5835.048023132973	8329.5825
5836.0226355619725	8343.5325
5836.997247990971	8358.885
5837.971860419971	8386.87
5838.94647284897	8431.5025
5839.92108527797	8499.4625
5840.895697706969	8595.775
5841.870310135969	8736.755
5842.844922564968	8919.0425
5843.819534993968	9156.6375
5844.7941474229665	9483.915
5845.768759851966	10002.94
5846.743372280966	10790.9675
5847.717984709965	12127.995
5848.692597138965	16134.8975
5849.667209567964	32530.845
5850.641821996964	48168.3075
5851.616434425962	44847.34
5852.591046854962	21553.6725
5853.565659283961	9829.0675
5854.540271712961	8656.7975
5855.5148841419605	8464.7
5856.48949657096	8404.31
5857.4641089999595	8373.465
5858.438721428959	8354.36
5859.413333857958	8341.1925
5860.387946286957	8335.095
5861.362558715957	8326.2125
5862.337171144956	8320.965
5863.311783573956	8316.6425
5864.286396002955	8313.85
5865.261008431955	8310.5575
5866.235620860954	8313.56
5867.210233289953	8318.0775
5868.184845718953	8315.065
5869.159458147952	8319.035
5870.134070576952	8346.1475
5871.108683005951	8407.58
5872.083295434951	8416.8475
5873.05790786395	8369.69
5874.032520292949	8366.795
5875.007132721948	8391.26
5875.981745150948	8436.655
5876.9563575799475	8509.2125
5877.930970008947	8668.3525
5878.905582437947	9327.7575
5879.880194866946	12689.86
5880.854807295946	15645.1525
5881.829419724944	11887.22
5882.804032153944	8778.1825
5883.778644582943	8345.3075
5884.753257011943	8302.2825
5885.727869440942	8293.7925
5886.702481869942	8289.6975
5887.6770942989415	8289.6675
5888.65170672794	8287.1525
5889.62631915694	8285.9175
5890.600931585939	8285.105
5891.575544014939	8285.09
5892.550156443938	8283.765
5893.524768872938	8282.8125
5894.499381301937	8285.0225
5895.473993730937	8284.06
5896.4486061599355	8285.3425
5897.423218588935	8288.115
5898.397831017935	8290.2575
5899.372443446934	8297.1925
5900.347055875934	8356.9625
5901.321668304933	8481.1325
5902.296280733933	8453.96
5903.270893162931	8328.9375
5904.245505591931	8318.3325
5905.22011802093	8377.5
5906.19473044993	8376.1475
5907.1693428789295	8305.37
5908.143955307929	8280.595
5909.1185677369285	8278.035
5910.093180165928	8277.465
5911.067792594927	8283.04
5912.042405023926	8304.9925
5913.017017452926	8325.2875
5913.991629881925	8301.6975
5914.966242310925	8280.7975
5915.940854739924	8278.7875
5916.915467168924	8285.715
5917.890079597923	8304.37
5918.864692026922	8304.5275
5919.839304455922	8282.3525
5920.813916884921	8274.56
5921.788529313921	8272.6625
5922.76314174292	8272.74
5923.73775417192	8273.2425
5924.712366600919	8272.44
5925.686979029918	8273.265
5926.661591458917	8274.46
5927.636203887917	8275.24
5928.6108163169165	8275.0475
5929.585428745916	8275.59
5930.560041174916	8277.1925
5931.534653603915	8278.865
5932.509266032915	8282.795
5933.483878461913	8292.6025
5934.458490890913	8300.9625
5935.433103319912	8306.6725
5936.407715748912	8322.15
5937.382328177911	8345.315
5938.356940606911	8377.5825
5939.3315530359105	8424.5925
5940.306165464909	8499.415
5941.280777893909	8667.6825
5942.255390322908	9242.755
5943.230002751908	13040.845
5944.204615180907	20195.7675
5945.179227609907	17841.7625
5946.153840038906	10338.0275
5947.128452467906	8488.255
5948.1030648969045	8313.7725
5949.077677325904	8287.545
5950.0522897549035	8280.0025
5951.026902183903	8277.58
5952.001514612903	8273.7275
5952.976127041902	8274.0775
5953.950739470902	8271.545
5954.925351899901	8270.595
5955.8999643289	8271.5925
5956.874576757899	8269.3525
5957.849189186899	8269.9375
5958.823801615898	8268.5575
5959.798414044898	8272.875
5960.7730264738975	8282.8275
5961.747638902897	8289.34
5962.722251331896	8281.795
5963.696863760895	8288.0175
5964.671476189895	8341.835
5965.646088618894	8367.905
5966.620701047894	8313.7225
5967.595313476893	8284.3375
5968.569925905893	8284.2225
5969.544538334892	8288.995
5970.519150763891	8301.2075
5971.493763192891	8321.3575
5972.46837562189	8381.4175
5973.44298805089	8666.0475
5974.417600479889	10101.635
5975.392212908889	11737.725
5976.366825337888	10386.8275
5977.341437766887	8640.655
5978.316050195886	8309.2975
5979.290662624886	8273.9575
5980.2652750538855	8266.255
5981.239887482885	8266.7425
5982.214499911885	8265.63
5983.189112340884	8264.9675
5984.163724769884	8264.465
5985.138337198882	8265.025
5986.112949627882	8273.385
5987.087562056881	8315.985
5988.062174485881	8355.38
5989.03678691488	8311.0825
5990.01139934388	8277.6175
5990.9860117728795	8290.6425
5991.960624201878	8303.87
5992.935236630878	8279.905
5993.909849059877	8263.2925
5994.884461488877	8260.855
5995.859073917876	8260.4975
5996.833686346876	8258.1025
5997.808298775875	8259.315
5998.782911204875	8260.74
5999.7575236338735	8264.5875
6000.732136062873	8276.77
6001.7067484918725	8274.89
6002.681360920872	8264.485
6003.655973349872	8259.8275
6004.630585778871	8258.2575
6005.605198207871	8257.9925
6006.579810636869	8257.855
6007.554423065869	8257.0775
6008.529035494868	8257.87
6009.503647923868	8258.025
6010.478260352867	8256.5675
6011.452872781867	8257.6625
6012.4274852108665	8258.5225
6013.402097639866	8258.3925
6014.376710068865	8259.1675
6015.351322497864	8256.185
6016.325934926864	8258.57
6017.300547355863	8258.9075
6018.275159784863	8258.495
6019.249772213862	8260.95
6020.224384642862	8259.9675
6021.198997071861	8262.765
6022.17360950086	8265.615
6023.14822192986	8268.97
6024.122834358859	8277.0575
6025.097446787859	8284.6575
6026.072059216858	8298.4925
6027.046671645858	8329.2175
6028.021284074857	8468.1075
6028.995896503856	9521.1
6029.970508932855	12099.9775
6030.945121361855	11870.3
6031.9197337908545	9229.075
6032.894346219854	8369.6325
6033.868958648854	8278.5875
6034.843571077853	8264.625
6035.818183506853	8261.29
6036.792795935851	8258.8175
6037.767408364851	8257.3425
6038.74202079385	8257.035
6039.71663322285	8256.485
6040.691245651849	8256.87
6041.665858080849	8257.075
6042.6404705098485	8256.805
6043.615082938848	8256.605
6044.589695367847	8255.8825
6045.564307796846	8260.2625
6046.538920225846	8263.0025
6047.513532654845	8260.0825
6048.488145083845	8257.255
6049.462757512844	8256.06
6050.437369941844	8255.1575
6051.411982370842	8256.56
6052.386594799842	8255.3075
6053.3612072288415	8256.035
6054.335819657841	8256.405
6055.310432086841	8255.8425
6056.28504451584	8256.275
6057.25965694484	8257.0875
6058.234269373839	8256.395
6059.208881802838	8257.4575
6060.183494231837	8259.53
6061.158106660837	8258.9575
6062.132719089836	8260.8875
6063.107331518836	8262.99
6064.0819439478355	8271.99
6065.056556376835	8283.79
6066.031168805834	8285.2825
6067.005781234833	8285.4725
6067.980393663833	8295.3925
6068.955006092832	8310.315
6069.929618521832	8333.6675
6070.904230950831	8377.2875
6071.878843379831	8498.15
6072.85345580883	9168.35
6073.828068237829	14055.1425
6074.802680666829	21417.5575
6075.777293095828	17483.385
6076.751905524828	10240.76
6077.726517953827	8493.235
6078.701130382827	8316.8425
6079.675742811826	8288.2775
6080.650355240825	8278.7725
6081.624967669824	8274.1875
6082.599580098824	8272.6675
6083.5741925278235	8272.385
6084.548804956823	8273.385
6085.5234173858225	8275.3475
6086.498029814822	8278.6925
6087.472642243822	8286.2125
6088.44725467282	8295.2225
6089.42186710182	8309.6475
6090.396479530819	8333.4875
6091.371091959819	8360.385
6092.345704388818	8404.98
6093.320316817818	8511.085
6094.294929246817	8953.5075
6095.269541675816	12425.22
6096.244154104816	25089.5975
6097.218766533815	29132.99
6098.193378962815	16303.0425
6099.167991391814	9378.8025
6100.142603820814	8437.1625
6101.117216249813	8323.6675
6102.091828678813	8296.1925
6103.066441107811	8284.405
6104.041053536811	8278.435
6105.0156659658105	8272.8425
